-0.020614;0.101561;0.664455;1.0
-0.011374;0.699481;0.105409;1.0
-0.014142;0.514176;0.872388;1.0
-0.012858;0.243236;0.147331;1.0
0.028254;0.150658;0.807355;1.0
0.020032;0.125807;0.170563;1.0
-0.0066;0.07686;0.073924;1.0
-0.038045;0.18006;0.22439;1.0
0.02501;0.241365;0.002256;1.0
0.016206;0.354285;0.224084;1.0
0.022648;0.25819;0.254167;1.0
-0.00311;0.206343;0.578619;1.0
-0.025751;0.106603;0.717749;1.0
0.028254;0.150658;0.807355;1.0
0.018734;0.267941;0.307339;1.0
0.020953;0.082345;0.826565;1.0
0.02501;0.241365;0.002256;1.0
0.040323;0.160651;0.839806;1.0
-0.038868;0.155087;0.80714;1.0
0.046463;0.109772;0.27747;1.0
-0.011909;0.143064;0.405889;1.0
-0.000762;0.12692;0.620666;1.0
0.014445;0.266846;0.798595;1.0
-0.020261;0.311643;0.462153;1.0
0.047262;0.150601;0.448641;1.0
-0.00247;0.239731;0.038141;1.0
0.021832;0.260071;0.25472;1.0
0.026233;0.112849;0.246586;1.0
-0.022175;0.264834;0.360865;1.0
0.093926;0.082359;0.25402;1.0
-0.01896;0.211611;0.841976;1.0
0.011991;0.251469;0.412111;1.0
0.022572;0.251132;0.049104;1.0
-0.002142;0.099494;0.743529;1.0
0.026233;0.112849;0.246586;1.0
-0.013277;0.267171;0.939711;1.0
0.005969;0.283861;0.726173;1.0
-0.005301;0.174502;0.766516;1.0
-0.011034;0.291377;0.866444;1.0
-0.00249;0.562911;0.889304;1.0
0.006564;0.196757;0.957718;1.0
-0.014264;0.268025;0.713749;1.0
-0.001684;0.403127;0.989532;1.0
0.027509;0.207948;0.062409;1.0
0.014445;0.266846;0.798595;1.0
0.003504;0.350869;0.325289;1.0
0.022648;0.25819;0.254167;1.0
-0.021026;0.284843;0.486076;1.0
0.020941;0.217208;0.461942;1.0
-0.012408;0.259682;0.583613;1.0
-0.030444;0.090574;0.007163;1.0
-0.011738;0.35418;0.633262;1.0
-0.023127;0.19109;0.959652;1.0
-0.028339;0.145884;0.212223;1.0
0.064258;0.064799;0.127938;1.0
-0.011374;0.699481;0.105409;1.0
-0.034486;0.086667;0.193914;1.0
-0.011768;0.146386;0.34788;1.0
-0.002075;0.403514;0.418478;1.0
0.013481;0.319962;0.550693;1.0
-0.01111;0.261471;0.403843;1.0
0.018784;0.146681;0.460706;1.0
-0.018858;0.220454;0.719724;1.0
0.038448;0.077064;0.364283;1.0
0.012959;0.209326;0.848203;1.0
-0.043879;0.166691;0.508227;1.0
-0.032156;0.191143;0.767061;1.0
0.008105;0.285957;0.17304;1.0
-0.003558;0.285177;0.2946;1.0
-0.061427;0.051153;0.790284;1.0
0.016704;0.246292;0.967379;1.0
-0.017922;0.187456;0.066327;1.0
-0.008885;0.3938;0.944972;1.0
-0.01416;0.199165;0.225823;1.0
-0.011034;0.291377;0.866444;1.0
-0.009318;0.066439;0.396084;1.0
0.007634;0.365592;0.819177;1.0
-0.01111;0.261471;0.403843;1.0
0.062428;0.06309;0.573342;1.0
-0.024006;0.191286;0.181377;1.0
-0.0066;0.07686;0.073924;1.0
-0.010141;0.160327;0.38706;1.0
-0.017185;0.082359;0.142909;1.0
0.046463;0.109772;0.27747;1.0
0.031245;0.125228;0.326682;1.0
0.001371;0.321497;0.065356;1.0
0.027068;0.131;0.711529;1.0
0.06049;0.128953;0.601434;1.0
-0.019419;0.169317;0.704426;1.0
0.022939;0.137282;0.933933;1.0
-0.014994;0.27355;0.319618;1.0
0.015461;0.099375;0.530756;1.0
-0.009133;0.323376;0.215584;1.0
0.011429;0.09315;0.646626;1.0
-0.003797;0.467566;0.084325;1.0
0.018804;0.201318;0.141836;1.0
-0.007313;0.142356;0.680985;1.0
0.021975;0.340538;0.775208;1.0
0.040323;0.160651;0.839806;1.0
-0.024787;0.101839;0.212895;1.0
-0.025938;0.149586;0.902056;1.0
-0.021026;0.284843;0.486076;1.0
-0.009384;0.45077;0.495853;1.0
0.026513;0.262222;0.066738;1.0
0.012417;0.490936;0.366093;1.0
-0.003939;0.662763;0.639807;1.0
-0.026247;0.223881;0.339866;1.0
0.006445;0.408985;0.950507;1.0
-0.011738;0.35418;0.633262;1.0
0.014013;0.342565;0.988944;1.0
0.002516;0.441769;0.981342;1.0
0.000254;0.630777;0.899656;1.0
0.062428;0.06309;0.573342;1.0
-0.00041;0.342321;0.716134;1.0
0.013092;0.116237;0.809316;1.0
0.013092;0.116237;0.809316;1.0
0.017802;0.208712;0.769299;1.0
-0.00311;0.206343;0.578619;1.0
0.016704;0.246292;0.967379;1.0
-0.029521;0.234788;0.920219;1.0
-0.043345;0.18439;0.014159;1.0
-0.103834;0.076574;0.214769;1.0
0.024119;0.119138;0.672144;1.0
0.031328;0.092764;0.965551;1.0
-0.103834;0.076574;0.214769;1.0
-0.011738;0.35418;0.633262;1.0
-0.001904;0.11261;0.192772;1.0
-0.039176;0.099062;0.407825;1.0
-0.039587;0.163873;0.482613;1.0
-0.002524;0.237433;0.839356;1.0
0.00054;0.172781;0.998086;1.0
0.014013;0.342565;0.988944;1.0
-0.002958;0.080266;0.680083;1.0
0.010506;0.336985;0.446612;1.0
-0.0066;0.07686;0.073924;1.0
-0.018858;0.220454;0.719724;1.0
-0.00858;0.260443;0.23612;1.0
0.098228;0.056767;0.374762;1.0
-0.017185;0.082359;0.142909;1.0
-0.039176;0.099062;0.407825;1.0
-0.007928;0.089541;0.757545;1.0
-0.010141;0.160327;0.38706;1.0
0.046463;0.109772;0.27747;1.0
0.114803;0.064491;0.015053;1.0
-0.002223;0.483227;0.630498;1.0
-0.137649;0.045763;0.395332;1.0
-0.00113;0.698052;0.333857;1.0
-0.016298;0.066006;0.767087;1.0
0.006445;0.408985;0.950507;1.0
-0.022221;0.246553;0.785414;1.0
-0.010018;0.453134;0.244773;1.0
-0.002223;0.483227;0.630498;1.0
-0.002524;0.237433;0.839356;1.0
0.021043;0.178403;0.749313;1.0
-0.047298;0.155094;0.509946;1.0
0.014506;0.152424;0.670068;1.0
0.00054;0.172781;0.998086;1.0
-0.01416;0.199165;0.225823;1.0
0.01148;0.370545;0.310432;1.0
0.022939;0.137282;0.933933;1.0
0.002494;0.555181;0.638002;1.0
0.010988;0.419611;0.30936;1.0
0.028924;0.265782;0.620002;1.0
0.021832;0.260071;0.25472;1.0
0.015464;0.17772;0.920536;1.0
-0.00943;0.493003;0.169003;1.0
0.031245;0.125228;0.326682;1.0
-0.01416;0.199165;0.225823;1.0
-0.028044;0.111438;0.553798;1.0
-0.018858;0.220454;0.719724;1.0
0.011254;0.320499;0.238757;1.0
-0.013277;0.267171;0.939711;1.0
-0.00041;0.342321;0.716134;1.0
0.018206;0.335755;0.928859;1.0
-0.002524;0.237433;0.839356;1.0
0.018598;0.245045;0.903837;1.0
-0.016503;0.388367;0.505221;1.0
-0.017185;0.082359;0.142909;1.0
0.022092;0.330379;0.933361;1.0
0.043944;0.096293;0.13415;1.0
-0.013277;0.267171;0.939711;1.0
-0.014365;0.456898;0.792228;1.0
-0.01896;0.211611;0.841976;1.0
0.062428;0.06309;0.573342;1.0
-0.00599;0.160862;0.071553;1.0
-0.01111;0.261471;0.403843;1.0
-0.017529;0.32797;0.897135;1.0
-0.032156;0.191143;0.767061;1.0
-0.00753;0.275717;0.553154;1.0
0.022939;0.137282;0.933933;1.0
0.022092;0.330379;0.933361;1.0
0.047262;0.150601;0.448641;1.0
-0.022221;0.246553;0.785414;1.0
-0.016503;0.388367;0.505221;1.0
0.00252;0.09595;0.491918;1.0
-0.013277;0.267171;0.939711;1.0
0.027582;0.180091;0.463799;1.0
0.031328;0.092764;0.965551;1.0
0.076626;0.086667;0.305025;1.0
0.028924;0.265782;0.620002;1.0
-0.008587;0.493469;0.541044;1.0
0.017802;0.208712;0.769299;1.0
0.015464;0.17772;0.920536;1.0
-0.039176;0.099062;0.407825;1.0
-0.024469;0.100401;0.285238;1.0
0.006445;0.408985;0.950507;1.0
-0.019761;0.1858;0.848197;1.0
0.027509;0.207948;0.062409;1.0
-0.029254;0.189693;0.499058;1.0
-0.02594;0.130697;0.359182;1.0
-0.00743;0.490101;0.309082;1.0
-0.002223;0.483227;0.630498;1.0
-0.032156;0.191143;0.767061;1.0
-0.011326;0.307363;0.871214;1.0
0.047262;0.150601;0.448641;1.0
0.00252;0.09595;0.491918;1.0
0.043944;0.096293;0.13415;1.0
-0.019761;0.1858;0.848197;1.0
0.011254;0.320499;0.238757;1.0
-0.024469;0.100401;0.285238;1.0
-0.017922;0.187456;0.066327;1.0
-0.02594;0.130697;0.359182;1.0
-0.043777;0.094147;0.593945;1.0
0.014445;0.266846;0.798595;1.0
0.015892;0.215155;0.821702;1.0
0.020941;0.217208;0.461942;1.0
0.001371;0.321497;0.065356;1.0
-0.0352;0.164592;0.753262;1.0
0.02812;0.088175;0.085325;1.0
-0.00238;0.304162;0.424668;1.0
0.041215;0.073238;0.110228;1.0
-0.002958;0.080266;0.680083;1.0
-0.000267;0.482651;0.053399;1.0
-0.00113;0.698052;0.333857;1.0
0.020953;0.082345;0.826565;1.0
0.02501;0.241365;0.002256;1.0
-0.014994;0.27355;0.319618;1.0
0.018598;0.245045;0.903837;1.0
0.002439;0.46461;0.95001;1.0
-0.013192;0.357396;0.834725;1.0
-0.002958;0.080266;0.680083;1.0
-0.001904;0.11261;0.192772;1.0
-0.014142;0.514176;0.872388;1.0
0.005969;0.283861;0.726173;1.0
0.027068;0.131;0.711529;1.0
-0.010852;0.434128;0.006995;1.0
-0.022175;0.264834;0.360865;1.0
-0.0066;0.07686;0.073924;1.0
0.018776;0.301631;0.112956;1.0
-0.018998;0.319668;0.672036;1.0
-0.014264;0.268025;0.713749;1.0
-0.043777;0.094147;0.593945;1.0
0.002439;0.46461;0.95001;1.0
-0.013277;0.267171;0.939711;1.0
0.002788;0.439731;0.362103;1.0
0.027509;0.207948;0.062409;1.0
-0.012408;0.259682;0.583613;1.0
0.015892;0.215155;0.821702;1.0
0.039094;0.17387;0.231406;1.0
-0.018858;0.220454;0.719724;1.0
-0.022221;0.246553;0.785414;1.0
-0.028339;0.145884;0.212223;1.0
-0.009133;0.323376;0.215584;1.0
-0.00858;0.260443;0.23612;1.0
-0.011819;0.345479;0.666735;1.0
-0.002958;0.080266;0.680083;1.0
0.016704;0.246292;0.967379;1.0
0.007662;0.485975;0.623229;1.0
0.028924;0.265782;0.620002;1.0
-0.00113;0.698052;0.333857;1.0
-0.028339;0.145884;0.212223;1.0
0.010506;0.336985;0.446612;1.0
-0.007313;0.142356;0.680985;1.0
-0.022221;0.246553;0.785414;1.0
-0.035018;0.102727;0.964429;1.0
-0.003939;0.662763;0.639807;1.0
-0.005308;0.306417;0.656789;1.0
-0.040818;0.181867;0.127845;1.0
-0.011768;0.146386;0.34788;1.0
0.029835;0.194742;0.40948;1.0
0.012959;0.209326;0.848203;1.0
-0.002524;0.237433;0.839356;1.0
0.02812;0.088175;0.085325;1.0
0.0071;0.542648;0.980985;1.0
-0.043777;0.094147;0.593945;1.0
0.031328;0.092764;0.965551;1.0
-0.00113;0.698052;0.333857;1.0
0.003504;0.350869;0.325289;1.0
0.012044;0.494158;0.197362;1.0
-0.011819;0.345479;0.666735;1.0
0.031328;0.092764;0.965551;1.0
0.062428;0.06309;0.573342;1.0
-0.010018;0.453134;0.244773;1.0
-0.003939;0.662763;0.639807;1.0
0.015115;0.135278;0.095475;1.0
-0.016381;0.155462;0.037111;1.0
0.010988;0.419611;0.30936;1.0
-0.025751;0.106603;0.717749;1.0
-0.00247;0.239731;0.038141;1.0
0.014249;0.440076;0.805082;1.0
-0.032119;0.247527;0.870907;1.0
-0.001111;0.473306;0.373327;1.0
-0.035018;0.102727;0.964429;1.0
-0.018858;0.220454;0.719724;1.0
-0.008885;0.3938;0.944972;1.0
-0.050663;0.155165;0.49362;1.0
0.020134;0.339944;0.127823;1.0
0.026513;0.262222;0.066738;1.0
-0.003939;0.662763;0.639807;1.0
-0.032156;0.191143;0.767061;1.0
0.006709;0.657779;0.377243;1.0
0.011254;0.320499;0.238757;1.0
-0.003558;0.285177;0.2946;1.0
-0.002075;0.403514;0.418478;1.0
0.004821;0.204148;0.568976;1.0
-0.028044;0.111438;0.553798;1.0
0.009642;0.211605;0.699264;1.0
0.004258;0.535811;0.476493;1.0
-0.002524;0.237433;0.839356;1.0
-0.014142;0.514176;0.872388;1.0
-0.00041;0.342321;0.716134;1.0
0.018776;0.301631;0.112956;1.0
0.016206;0.354285;0.224084;1.0
-0.005308;0.306417;0.656789;1.0
-0.022175;0.264834;0.360865;1.0
-0.003774;0.321842;0.49093;1.0
-0.011768;0.146386;0.34788;1.0
0.010506;0.336985;0.446612;1.0
-0.026247;0.223881;0.339866;1.0
-0.007928;0.089541;0.757545;1.0
0.000254;0.630777;0.899656;1.0
-0.012408;0.259682;0.583613;1.0
0.008898;0.339702;0.475908;1.0
-0.009133;0.323376;0.215584;1.0
-0.016298;0.066006;0.767087;1.0
0.000254;0.630777;0.899656;1.0
-0.003558;0.285177;0.2946;1.0
0.02501;0.241365;0.002256;1.0
0.008898;0.339702;0.475908;1.0
0.000254;0.630777;0.899656;1.0
0.007461;0.541821;0.979313;1.0
-0.00299;0.098222;0.093607;1.0
-0.035018;0.102727;0.964429;1.0
0.02501;0.241365;0.002256;1.0
0.02812;0.088175;0.085325;1.0
0.031245;0.125228;0.326682;1.0
0.002494;0.555181;0.638002;1.0
-0.029254;0.189693;0.499058;1.0
-0.010141;0.160327;0.38706;1.0
0.025766;0.061533;0.205988;1.0
-0.018998;0.319668;0.672036;1.0
-0.036324;0.045244;0.999403;1.0
-0.01416;0.199165;0.225823;1.0
-0.002142;0.099494;0.743529;1.0
-0.046726;0.130209;0.95199;1.0
-0.01813;0.327314;0.760544;1.0
0.049685;0.051153;0.901395;1.0
0.018804;0.201318;0.141836;1.0
-0.001904;0.11261;0.192772;1.0
0.024119;0.119138;0.672144;1.0
-0.003558;0.285177;0.2946;1.0
-0.011374;0.699481;0.105409;1.0
0.007381;0.073036;0.391226;1.0
0.034454;0.084035;0.99203;1.0
0.028254;0.150658;0.807355;1.0
-0.017529;0.32797;0.897135;1.0
-0.011034;0.291377;0.866444;1.0
0.064695;0.071253;0.392101;1.0
0.027068;0.131;0.711529;1.0
0.008898;0.339702;0.475908;1.0
0.014506;0.152424;0.670068;1.0
-0.003939;0.662763;0.639807;1.0
-0.014142;0.514176;0.872388;1.0
0.015892;0.215155;0.821702;1.0
-0.009451;0.210958;0.971896;1.0
0.064258;0.064799;0.127938;1.0
0.021832;0.260071;0.25472;1.0
0.015473;0.329793;0.772065;1.0
0.003504;0.350869;0.325289;1.0
-0.137649;0.045763;0.395332;1.0
-0.0066;0.07686;0.073924;1.0
-0.005745;0.514601;0.834513;1.0
0.026233;0.112849;0.246586;1.0
-0.022221;0.246553;0.785414;1.0
0.015464;0.17772;0.920536;1.0
0.018784;0.146681;0.460706;1.0
-0.038558;0.190603;0.950703;1.0
-0.019761;0.1858;0.848197;1.0
-0.007313;0.142356;0.680985;1.0
-0.00424;0.155376;0.529476;1.0
0.010506;0.336985;0.446612;1.0
-0.029521;0.234788;0.920219;1.0
0.006709;0.657779;0.377243;1.0
-0.039587;0.163873;0.482613;1.0
0.018206;0.335755;0.928859;1.0
-0.001904;0.11261;0.192772;1.0
-0.007313;0.142356;0.680985;1.0
0.00013;0.349789;0.519206;1.0
-0.00311;0.206343;0.578619;1.0
0.012417;0.490936;0.366093;1.0
0.031328;0.092764;0.965551;1.0
0.034454;0.084035;0.99203;1.0
-0.004011;0.25603;0.533994;1.0
-0.028044;0.111438;0.553798;1.0
0.006709;0.657779;0.377243;1.0
0.025766;0.061533;0.205988;1.0
0.076626;0.086667;0.305025;1.0
0.01148;0.370545;0.310432;1.0
-0.00599;0.160862;0.071553;1.0
0.023912;0.255616;0.563664;1.0
-0.013192;0.357396;0.834725;1.0
-0.01813;0.327314;0.760544;1.0
-0.028339;0.145884;0.212223;1.0
0.007381;0.073036;0.391226;1.0
-0.039176;0.099062;0.407825;1.0
-0.013581;0.26078;0.392978;1.0
0.007662;0.485975;0.623229;1.0
-0.029254;0.189693;0.499058;1.0
-0.061254;0.078006;0.684508;1.0
0.043944;0.096293;0.13415;1.0
0.020941;0.217208;0.461942;1.0
0.003504;0.350869;0.325289;1.0
-0.00599;0.160862;0.071553;1.0
-0.014365;0.456898;0.792228;1.0
-0.024469;0.100401;0.285238;1.0
0.047262;0.150601;0.448641;1.0
0.010627;0.422361;0.197348;1.0
0.00013;0.349789;0.519206;1.0
-0.021741;0.209358;0.181786;1.0
-0.018858;0.220454;0.719724;1.0
0.001171;0.166234;0.991574;1.0
-0.008587;0.493469;0.541044;1.0
0.019972;0.287209;0.245837;1.0
0.021975;0.340538;0.775208;1.0
-0.001484;0.39961;0.199589;1.0
0.028254;0.150658;0.807355;1.0
-0.013192;0.357396;0.834725;1.0
-0.025938;0.149586;0.902056;1.0
0.010988;0.419611;0.30936;1.0
0.015115;0.135278;0.095475;1.0
0.00979;0.326563;0.062695;1.0
0.016206;0.354285;0.224084;1.0
-0.01111;0.261471;0.403843;1.0
0.009351;0.170554;0.548923;1.0
-0.021026;0.284843;0.486076;1.0
-0.020052;0.176111;0.334608;1.0
0.019972;0.287209;0.245837;1.0
-0.018998;0.319668;0.672036;1.0
-0.010998;0.728025;0.728162;1.0
-0.029521;0.234788;0.920219;1.0
-0.010998;0.728025;0.728162;1.0
-0.032815;0.213091;0.044253;1.0
-0.028339;0.145884;0.212223;1.0
-0.106222;0.042147;0.844768;1.0
-0.023453;0.214411;0.730751;1.0
0.028924;0.265782;0.620002;1.0
-0.02594;0.130697;0.359182;1.0
-0.017072;0.339244;0.278066;1.0
0.004258;0.535811;0.476493;1.0
0.028924;0.265782;0.620002;1.0
-0.040592;0.149564;0.967153;1.0
-0.003797;0.467566;0.084325;1.0
-0.005581;0.558232;0.593597;1.0
0.006564;0.196757;0.957718;1.0
0.084573;0.045763;0.617554;1.0
0.008898;0.339702;0.475908;1.0
0.040323;0.160651;0.839806;1.0
-0.00943;0.493003;0.169003;1.0
-0.005301;0.174502;0.766516;1.0
-0.007928;0.089541;0.757545;1.0
-0.005581;0.558232;0.593597;1.0
0.017802;0.208712;0.769299;1.0
-0.019419;0.169317;0.704426;1.0
-0.017529;0.32797;0.897135;1.0
0.025766;0.061533;0.205988;1.0
0.116;0.042147;0.93301;1.0
-0.012858;0.243236;0.147331;1.0
-0.00311;0.206343;0.578619;1.0
0.020134;0.339944;0.127823;1.0
0.043944;0.096293;0.13415;1.0
-0.025751;0.106603;0.717749;1.0
0.018784;0.146681;0.460706;1.0
0.047262;0.150601;0.448641;1.0
-0.034227;0.168877;0.304516;1.0
-0.027285;0.214706;0.104466;1.0
0.00979;0.326563;0.062695;1.0
0.013481;0.319962;0.550693;1.0
-0.007142;0.213706;0.95436;1.0
-0.029521;0.234788;0.920219;1.0
0.047262;0.150601;0.448641;1.0
-0.016381;0.155462;0.037111;1.0
0.06049;0.128953;0.601434;1.0
-0.038558;0.190603;0.950703;1.0
0.028254;0.150658;0.807355;1.0
0.000254;0.630777;0.899656;1.0
-0.002075;0.403514;0.418478;1.0
-0.003939;0.662763;0.639807;1.0
0.006564;0.196757;0.957718;1.0
0.021465;0.305998;0.814436;1.0
-0.00299;0.098222;0.093607;1.0
0.084573;0.045763;0.617554;1.0
0.012959;0.209326;0.848203;1.0
0.020953;0.082345;0.826565;1.0
-0.014994;0.27355;0.319618;1.0
0.012959;0.209326;0.848203;1.0
-0.00311;0.206343;0.578619;1.0
0.003504;0.350869;0.325289;1.0
0.064258;0.064799;0.127938;1.0
0.015461;0.099375;0.530756;1.0
0.034224;0.197751;0.760064;1.0
-0.016298;0.066006;0.767087;1.0
-0.023127;0.19109;0.959652;1.0
-0.002958;0.080266;0.680083;1.0
0.015115;0.135278;0.095475;1.0
0.028254;0.150658;0.807355;1.0
-0.013141;0.58399;0.415782;1.0
-0.019419;0.169317;0.704426;1.0
-0.008895;0.48055;0.285751;1.0
0.002439;0.46461;0.95001;1.0
0.076626;0.086667;0.305025;1.0
0.014013;0.342565;0.988944;1.0
-0.026247;0.223881;0.339866;1.0
-0.008587;0.493469;0.541044;1.0
0.009649;0.527967;0.233382;1.0
-0.020614;0.101561;0.664455;1.0
0.025766;0.061533;0.205988;1.0
0.015892;0.215155;0.821702;1.0
-0.032156;0.191143;0.767061;1.0
0.007461;0.541821;0.979313;1.0
-0.036324;0.045244;0.999403;1.0
-0.011034;0.291377;0.866444;1.0
-0.007928;0.089541;0.757545;1.0
-0.029254;0.189693;0.499058;1.0
0.020134;0.339944;0.127823;1.0
0.013481;0.319962;0.550693;1.0
0.046463;0.109772;0.27747;1.0
0.020953;0.082345;0.826565;1.0
-0.030444;0.090574;0.007163;1.0
0.067334;0.094147;0.482834;1.0
0.009649;0.527967;0.233382;1.0
0.010506;0.336985;0.446612;1.0
-0.00858;0.260443;0.23612;1.0
0.020134;0.339944;0.127823;1.0
-0.007928;0.089541;0.757545;1.0
0.015473;0.329793;0.772065;1.0
-0.009133;0.323376;0.215584;1.0
0.039094;0.17387;0.231406;1.0
0.00054;0.172781;0.998086;1.0
-0.00424;0.155376;0.529476;1.0
0.033287;0.164922;0.503271;1.0
-0.017529;0.32797;0.897135;1.0
0.002494;0.555181;0.638002;1.0
-0.016503;0.388367;0.505221;1.0
0.06049;0.128953;0.601434;1.0
-0.022689;0.207419;0.110584;1.0
0.027068;0.131;0.711529;1.0
0.013481;0.319962;0.550693;1.0
-0.029254;0.189693;0.499058;1.0
-0.082991;0.088175;0.025786;1.0
-0.002075;0.403514;0.418478;1.0
0.007461;0.541821;0.979313;1.0
0.024119;0.119138;0.672144;1.0
-0.002223;0.483227;0.630498;1.0
-0.005813;0.567331;0.275738;1.0
0.041215;0.073238;0.110228;1.0
0.001371;0.321497;0.065356;1.0
-0.005581;0.558232;0.593597;1.0
-0.047298;0.155094;0.509946;1.0
0.018101;0.376611;0.406739;1.0
0.05114;0.122516;0.915595;1.0
0.043944;0.096293;0.13415;1.0
0.001171;0.166234;0.991574;1.0
-0.103834;0.076574;0.214769;1.0
0.017802;0.208712;0.769299;1.0
-0.011819;0.345479;0.666735;1.0
-0.022175;0.264834;0.360865;1.0
0.021043;0.178403;0.749313;1.0
0.043944;0.096293;0.13415;1.0
-0.01111;0.261471;0.403843;1.0
0.015087;0.146556;0.289743;1.0
-0.00249;0.562911;0.889304;1.0
0.020032;0.125807;0.170563;1.0
-0.016298;0.066006;0.767087;1.0
-0.017529;0.32797;0.897135;1.0
0.022648;0.25819;0.254167;1.0
-0.004011;0.25603;0.533994;1.0
-0.026998;0.243397;0.017934;1.0
0.002439;0.46461;0.95001;1.0
-0.0066;0.07686;0.073924;1.0
-0.011768;0.146386;0.34788;1.0
-0.047298;0.155094;0.509946;1.0
-0.039587;0.163873;0.482613;1.0
0.009642;0.211605;0.699264;1.0
-0.00113;0.698052;0.333857;1.0
0.015464;0.17772;0.920536;1.0
-0.137649;0.045763;0.395332;1.0
0.000254;0.630777;0.899656;1.0
-0.029254;0.189693;0.499058;1.0
-0.011811;0.367679;0.872929;1.0
0.009649;0.527967;0.233382;1.0
-0.009451;0.210958;0.971896;1.0
-0.137649;0.045763;0.395332;1.0
0.035332;0.188524;0.971807;1.0
0.041215;0.073238;0.110228;1.0
-0.02594;0.130697;0.359182;1.0
0.008105;0.285957;0.17304;1.0
-0.034227;0.168877;0.304516;1.0
0.018734;0.267941;0.307339;1.0
-0.024469;0.100401;0.285238;1.0
-0.023127;0.19109;0.959652;1.0
0.020032;0.125807;0.170563;1.0
-0.032156;0.191143;0.767061;1.0
-0.024006;0.191286;0.181377;1.0
0.007381;0.073036;0.391226;1.0
0.018784;0.146681;0.460706;1.0
0.001171;0.166234;0.991574;1.0
0.010988;0.419611;0.30936;1.0
-0.007142;0.213706;0.95436;1.0
-0.00238;0.304162;0.424668;1.0
-0.011811;0.367679;0.872929;1.0
-0.040592;0.149564;0.967153;1.0
0.001557;0.680439;0.881754;1.0
0.006445;0.408985;0.950507;1.0
-0.032119;0.247527;0.870907;1.0
-0.003774;0.321842;0.49093;1.0
-0.021026;0.284843;0.486076;1.0
0.010506;0.336985;0.446612;1.0
-0.007928;0.089541;0.757545;1.0
-0.003774;0.321842;0.49093;1.0
-0.011819;0.345479;0.666735;1.0
0.007634;0.365592;0.819177;1.0
0.014249;0.440076;0.805082;1.0
-0.0066;0.07686;0.073924;1.0
0.020134;0.339944;0.127823;1.0
0.024119;0.119138;0.672144;1.0
0.007381;0.073036;0.391226;1.0
-0.002958;0.080266;0.680083;1.0
-0.005581;0.558232;0.593597;1.0
0.002516;0.441769;0.981342;1.0
-0.016298;0.066006;0.767087;1.0
-0.002223;0.483227;0.630498;1.0
0.018734;0.267941;0.307339;1.0
0.005969;0.283861;0.726173;1.0
-0.009318;0.066439;0.396084;1.0
0.010988;0.419611;0.30936;1.0
0.000254;0.630777;0.899656;1.0
-0.038558;0.190603;0.950703;1.0
-0.002524;0.237433;0.839356;1.0
-0.018998;0.319668;0.672036;1.0
-0.014264;0.268025;0.713749;1.0
-0.016219;0.103596;0.296305;1.0
0.02501;0.241365;0.002256;1.0
-0.00299;0.098222;0.093607;1.0
-0.00424;0.155376;0.529476;1.0
0.028924;0.265782;0.620002;1.0
-0.024787;0.101839;0.212895;1.0
-0.010141;0.160327;0.38706;1.0
-0.017072;0.339244;0.278066;1.0
0.025766;0.061533;0.205988;1.0
-0.011819;0.345479;0.666735;1.0
0.01148;0.370545;0.310432;1.0
0.012959;0.209326;0.848203;1.0
0.027509;0.207948;0.062409;1.0
-0.008895;0.48055;0.285751;1.0
0.062428;0.06309;0.573342;1.0
0.003504;0.350869;0.325289;1.0
0.011991;0.251469;0.412111;1.0
0.021975;0.340538;0.775208;1.0
-0.025938;0.149586;0.902056;1.0
-0.028339;0.145884;0.212223;1.0
-0.019419;0.169317;0.704426;1.0
0.040323;0.160651;0.839806;1.0
-0.012858;0.243236;0.147331;1.0
0.014249;0.440076;0.805082;1.0
-0.022221;0.246553;0.785414;1.0
-0.002075;0.403514;0.418478;1.0
-0.014264;0.268025;0.713749;1.0
-0.005308;0.306417;0.656789;1.0
-0.029521;0.234788;0.920219;1.0
0.116;0.042147;0.93301;1.0
0.018776;0.301631;0.112956;1.0
-0.011326;0.307363;0.871214;1.0
